id,month,gkg_date,url,domain,title,title_source,relevant,sentiment,theme
112,2022-01,20220117181500,https://www.insidenova.com/headlines/prince-william-county-criticized-for-hosting-data-center-listening-sessions-during-covid-surge/article_312cf462-77a9-11ec-b810-b3a6334c0ba6.html,insidenova.com,UPDATED: Supervisors vote to move forward with data center,live,yes,positive,policy_regulation
113,2022-01,20220119180000,https://datacenterfrontier.com/state-of-the-european-data-center-market-in-2022/,datacenterfrontier.com,State of the European Data Center Market in 2022 | Data Center Frontier,live,yes,neutral,investment_buildout
114,2022-01,20220112193000,https://www.computerweekly.com/news/252511906/OVHCloud-hit-with-customer-class-action-over-March-2021-datacentre-fire,computerweekly.com,OVHCloud hit with customer class action over March 2021 datacentre fire | Computer Weekly,live,yes,negative,tech_operations
115,2022-01,20220127100000,http://www.itnewsonline.com/PR.com/NourNet-Saudi-Arabia-Join-the-Ranks-of-World-Class-Data-Center-Companies-with-the-TIA-942-Rated-3-Facility-Certification-from-EPI/23866,itnewsonline.com,"NourNet, Saudi Arabia, Join the Ranks of World Class Data Center Companies with the TIA-942 Rated-3 Facility Certification from EPI",live,yes,positive,tech_operations
116,2022-01,20220110170000,https://datacenterfrontier.com/the-eight-trends-that-will-shape-the-data-center-industry-in-2022/,datacenterfrontier.com,The Eight Trends That Will Shape the Data Center Industry in 2022 | Data Center Frontier,live,yes,neutral,other
117,2022-01,20220111153000,https://www.marketwatch.com/story/amd-stock-offers-one-of-the-most-compelling-data-center-growth-stories-analyst-says-in-upgrade-11641913622,marketwatch.com,amd stock offers one of the most compelling data center growth stories analyst says in upgrade,slug,no,neutral,other
118,2022-01,20220112164500,https://www.datacenterknowledge.com:443/business/china-data-center-gds-s-talks-glp-said-stall-value,datacenterknowledge.com:443,China Data Center GDS’s Talks With GLP Said to Stall on Value,live,yes,negative,investment_buildout
119,2022-01,20220125124500,https://www.prnewswire.com/news-releases/united-states-data-center-market-report-2022-2027-high-adoption-of-ehrs-and-the-launch-of-new-government-initiatives-and-incentive-policies-are-creating-opportunities-for-emerging-players-301467375.html,prnewswire.com,United States Data Center Market Report 2022-2027: High Adoption of EHRs and the Launch of New Government Initiatives and Incentive Policies are Creating Opportunities for Emerging Players,live,yes,positive,investment_buildout
120,2022-01,20220107151500,https://www.telecompaper.com/news/telia-lithuania-to-invest-eur-10-mln-in-construction-of-3rd-data-centre--1409892,telecompaper.com,Telia Lithuania to invest EUR 10 mln in largest data centre in country - Telecompaper,live,yes,positive,investment_buildout
121,2022-01,20220107124500,http://www.itnewsonline.com/GlobeNewswire/Telia-Lietuva-will-invest-EUR-10-million-into-construction-of-the-largest-data-centre-in-Lithuania/33957,itnewsonline.com,Telia Lietuva will invest EUR 10 million into construction of the largest data centre in Lithuania,live,yes,positive,investment_buildout
122,2022-01,20220111170000,https://www.crn.com/news/data-center/converge-technology-solutions-huge-acquisition-spree-continues-with-pds,crn.com,Converge Technology Solutions’ Huge Acquisition Spree Continues With PDS | CRN,live,no,neutral,other
123,2022-01,20220112161500,https://www.siliconindia.com/news/general/railtel-to-build-edge-data-centres-for-efficient-digital-delivery-in-rural-semiurban-areas-nid-217840-cid-1.html,siliconindia.com,"RailTel to build 'edge data centres' for efficient digital delivery in rural, semi-urban areas",live,yes,positive,investment_buildout
124,2022-01,20220121000000,https://developingtelecoms.com/telecom-technology/data-centres-networks/12727-africa-is-now-an-oracle-cloud-region-following-johannesburg-launch.html,developingtelecoms.com,Africa is now an Oracle cloud region following Johannesburg launch - Developing Telecoms,live,yes,positive,investment_buildout
125,2022-01,20220118170000,https://finance.yahoo.com/news/finland-data-center-market-growth-133600878.html,finance.yahoo.com,finland data center market growth,slug,yes,positive,investment_buildout
126,2022-01,20220118143000,https://www.prnewswire.com:443/news-releases/finland-data-center-market-investment-analysis--growth-opportunities-report-2021-2026-featuring-key-investors---equinix-google--hyperco-301462654.html,prnewswire.com:443,"Finland Data Center Market Investment Analysis & Growth Opportunities Report 2021-2026 Featuring Key Investors - Equinix, Google, & Hyperco",live,yes,positive,investment_buildout
127,2022-01,20220107081500,https://www.openpr.com/news/2520199/multi-tenant-wholesale-data-center-market-size-share,openpr.com,multi tenant wholesale data center market size share,slug,yes,positive,investment_buildout
128,2022-01,20220118174500,https://www.telecompaper.com/news/rostelecom-expands-m9-data-centre-in-moscow--1410952,telecompaper.com,Rostelecom expands M9 data centre in Moscow - Telecompaper,live,yes,positive,investment_buildout
129,2022-01,20220121140000,https://www.openpr.com/news/2535109/data-center-virtualization-market-report-cover-major,openpr.com,data center virtualization market report cover major,slug,yes,positive,tech_operations
130,2022-01,20220128171500,https://omaha.com/news/national/govt-and-politics/gov-doug-burgum-aware-of-data-center-developers-dark-past/article_a9e6b45d-62f4-58d6-bed2-6b36220145b7.html,omaha.com,gov doug burgum aware of data center developers dark past,slug,yes,negative,community_opposition
131,2022-01,20220129214500,https://www.businesswire.com/news/home/20220127005267/en/Vantage-Data-Centers-Marks-Record-Growth-Milestones-in-2021-with-Entrance-Into-APAC-and-Africa-Two-Acquisitions-and-11-New-Campuses-Globally,businesswire.com,Vantage Data Centers Marks Record Growth Milestones in with Entrance Into APAC and Africa Two Acquisitions and New Campuses Globally,slug,yes,positive,investment_buildout
132,2022-01,20220127150000,https://www.businesswire.com/news/home/20220127005646/en/China-Hong-Kong-Data-Center-Market-Outlook-Forecast-Report-2022-2027---ResearchAndMarkets.com,businesswire.com,China Hong Kong Data Center Market Outlook Forecast Report ResearchAndMarkets.com,slug,yes,positive,investment_buildout
133,2022-01,20220104173000,https://www.prnewswire.com/news-releases/worldwide-data-center-industry-to-2030---featuring-alphabet-amazon-and-equinix-among-others-301453511.html,prnewswire.com,"Worldwide Data Center Industry to 2030 - Featuring Alphabet, Amazon and Equinix Among Others",live,yes,positive,investment_buildout
134,2022-01,20220112130000,https://www.thehindubusinessline.com/economy/railtel-seeks-business-partners-for-data-centres-in-rural-semi-urban-areas/article38250008.ece,thehindubusinessline.com,"RailTel seeks business partners for data centres in rural, semi-urban areas  - The HinduBusinessLine",live,yes,positive,investment_buildout
135,2022-01,20220117171500,https://www.idgconnect.com/resources/229784/is-your-data-centre-protection-strategy-putting-your-business-at-risk,idgconnect.com,is your data centre protection strategy putting your business at risk,slug,yes,negative,tech_operations
136,2022-01,20220119223000,https://www.newyorktelegraph.com/news/272210074/data-center-infrastructure-services-market-to-see-booming-growth--cisco-systems-vmware-netapp,newyorktelegraph.com,"Data Center Infrastructure Services Market to See Booming Growth | Cisco Systems, VMware, NetApp",live,yes,positive,investment_buildout
137,2022-01,20220130001500,https://www.totaltele.com/512111/Colt-Data-Centre-Services-set-for-major-growth-spur-securing-ten-new-sites-across-Europe-APAC,totaltele.com,"Total Telecom - News, analysis and events for global telecoms",live,no,neutral,other
138,2022-01,20220103224500,https://www.crn.com/slide-shows/data-center/nutanix-ceo-7-big-bets-to-double-down-on-in-2022,crn.com,Nutanix CEO: 7 Big Bets To ‘Double Down’ On In 2022 | CRN,live,no,neutral,other
139,2022-01,20220124090000,https://www.dw.com/en/data-centers-energy-consumption-steady-despite-big-growth-because-of-increasing-efficiency/a-60444548,dw.com,Data centers keep energy use steady despite big growth,live,yes,positive,energy_grid
140,2022-01,20220120133000,https://www.prnewswire.com:443/news-releases/leading-partners-join-forces-with-equinix-to-test-sustainable-data-center-innovations-including-fuel-cell-and-liquid-cooling-technologies-301464706.html,prnewswire.com:443,Leading Partners Join Forces with Equinix to Test Sustainable Data Center Innovations Including Fuel Cell and Liquid Cooling Technologies,live,yes,positive,energy_grid
141,2022-01,20220113071500,http://www.itnewsonline.com/news/First-of-its-Kind-Sustainability-Framework-Empowers-Data-Center-Industry-to-Take-Control-of-Sustainability-Goals-/7799,itnewsonline.com,IT News Online - First-of-its-Kind Sustainability Framework Empowers Data Center Industry to Take Control of Sustainability Goals,live,yes,positive,environment_water
142,2022-01,20220125194500,https://www.destructoid.com/the-new-final-fantasy-xiv-patch-has-some-job-changes-and-a-new-data-center/,destructoid.com,"The new Final Fantasy XIV patch has some job changes, and a new data center",live,no,neutral,other
143,2022-01,20220119071500,http://www.itnewsonline.com/GlobeNewswire/Check-Point-Software-Introduces-the-Worlds-Fastest-Firewall-Delivering-20-Times-Better-Price-Performance-to-the-Worlds-Most-Demanding-Datacenters/34513,itnewsonline.com,Check Point Software Introduces the World’s Fastest Firewall Delivering 20 Times Better Price Performance to the World’s Most Demanding Datacenters,live,yes,positive,tech_operations
144,2022-01,20220119153000,https://www.prnewswire.com:443/news-releases/outlook-on-the-data-center-colocation-global-market-to-2026---featuring-china-telecom-coresight-realty-and-cyrusone-among-others-301463842.html,prnewswire.com:443,"Outlook on the Data Center Colocation Global Market to 2026 - Featuring China Telecom, CoreSight Realty and CyrusOne Among Others",live,yes,positive,investment_buildout
145,2022-01,20220107150000,https://www.finanznachrichten.de/nachrichten-2022-01/54920531-data-center-infrastructure-management-market-worth-dollar-3-2-billion-by-2026-exclusive-research-by-marketsandmarkets-008.htm,finanznachrichten.de,data center infrastructure management market worth dollar billion by exclusive research by marketsandmarkets,slug,yes,positive,investment_buildout
146,2022-01,20220107151500,https://menafn.com/1103504171/Equinix-Promotes-Jon-Lin-to-EVP-GM-Data-Center-Services,menafn.com,Equinix Promotes Jon Lin to EVP GM Data Center Services,slug,yes,neutral,other
147,2022-01,20220113200000,https://www.varinsights.com/doc/versatility-is-vital-for-data-center-design-0001,varinsights.com,Versatility Is Vital For Data Center Design,live,yes,neutral,tech_operations
148,2022-01,20220127074500,http://www.blackseagrain.net/2022/01/27/france-data-center-market-astonishing-growth-with-top-influencing-key-players-like-equinix-inc-interxion-dcfordata/,blackseagrain.net,france data center market astonishing growth with top influencing key players like equinix inc interxion dcfordata,slug,yes,positive,investment_buildout
149,2022-01,20220127130000,https://www.datacenterdynamics.com/en/news/phaeton-plans-containerized-data-centers-at-solar-farms-and-community-developments/,datacenterdynamics.com,Phaeton plans containerized data centers at solar farms and community developments - DCD,live,yes,positive,energy_grid
150,2022-01,20220127203000,https://helenair.com/news/state-and-regional/work-underway-near-williston-on-massive-1-9-billion-cryptocurrency-data-center/article_b88620a2-9085-53f1-9f4d-f5d6f3911751.html,helenair.com,Work underway near Williston on massive $1.9 billion cryptocurrency data center,live,yes,positive,investment_buildout
151,2022-02,20220218044500,https://www.digitaljournal.com/pr/edge-data-center-market-growing-at-a-cagr-21-4-key-player-cisco-hpe-huawei-ibm-dell-technologies,digitaljournal.com,edge data center market growing at cagr key player cisco hpe huawei ibm dell technologies,slug,yes,positive,investment_buildout
152,2022-02,20220227080000,https://www.thejournal.ie/data-centres-2-5693974-Feb2022/,thejournal.ie,'We have to think hard about prioritisation': The environmental impact of Ireland's data centres,live,yes,negative,environment_water
153,2022-02,20220207094500,https://african.business/2022/02/apo-newsfeed/cassava-technologies-appoints-tesh-durvasula-as-ceo-for-africa-data-centres/,african.business,African Business,live,no,neutral,other
154,2022-02,20220223154500,https://www.joplinglobe.com/region/national_business/capstone-green-energy-lands-a-follow-on-c1000s-rental-system-for-a-remote-data-center/article_45236f4f-78a2-5967-9a9e-a9de08de397c.html,joplinglobe.com,capstone green energy lands follow on rental system for remote data center,slug,yes,positive,energy_grid
